timestamp,y,mu,sigma,logit,p_up_raw,p_up_cal,conformal_p,pit_z
2025-10-19 11:59:59.999000+00:00,-0.00087491976,0.007624902,0.05186252,0.06928663,0.5584425,0.5008661150932312,0.7159533073929961,-0.16389141359243986
2025-10-19 12:59:59.999000+00:00,-0.0011638069,0.0074419156,0.05176337,0.07576062,0.5571582,0.5009469985961914,0.7159533073929961,-0.1662511994315416
2025-10-19 13:59:59.999000+00:00,0.0039881226,0.0073388144,0.051736627,0.078294046,0.55640054,0.5009786486625671,0.9182879377431906,-0.06476440538899024
2025-10-19 14:59:59.999000+00:00,0.0030093119,0.0074578375,0.051767804,0.070666805,0.55727476,0.5008833408355713,0.8988326848249028,-0.08593228391356154
2025-10-19 15:59:59.999000+00:00,0.0006328838,0.0074753836,0.051787976,0.06721775,0.55738634,0.5008402466773987,0.8326848249027238,-0.13212525915841117
2025-10-19 16:59:59.999000+00:00,0.0012203106,0.007483855,0.05179913,0.067363486,0.5574387,0.5008420348167419,0.8521400778210116,-0.12091987557033679
2025-10-19 17:59:59.999000+00:00,0.004360323,0.0076038986,0.051874083,0.06498283,0.55826974,0.500812292098999,0.9182879377431906,-0.06252786835729494
2025-10-19 18:59:59.999000+00:00,0.0025564418,0.008006297,0.051829834,0.06430303,0.5613815,0.5008038282394409,0.8793774319066148,-0.10514900130921051
2025-10-19 19:59:59.999000+00:00,-0.00426648,0.008052789,0.05181596,0.065659106,0.5617515,0.5008207559585571,0.45136186770428016,-0.2377504638822492
2025-10-19 20:59:59.999000+00:00,-0.00054583966,0.007734634,0.05177054,0.07125069,0.55938184,0.5008906722068787,0.7392996108949417,-0.1599456631943947
2025-10-19 21:59:59.999000+00:00,-0.00091408513,0.007819466,0.051772133,0.07251765,0.5600264,0.5009064674377441,0.708171206225681,-0.16869213225300767
2025-10-19 22:59:59.999000+00:00,0.003652269,0.0079512,0.051715806,0.07725535,0.5610958,0.5009657144546509,0.8988326848249028,-0.08312605583663177
2025-10-19 23:59:59.999000+00:00,-0.0046187756,0.008019596,0.051639725,0.07262622,0.5617072,0.500907838344574,0.4280155642023346,-0.24474127273591642
2025-10-20 00:59:59.999000+00:00,-0.005310342,0.007840924,0.05169707,0.077698104,0.5602766,0.500971257686615,0.38910505836575876,-0.2543909302562374
2025-10-20 01:59:59.999000+00:00,6.437396e-06,0.009972408,0.052170042,0.08031782,0.5757967,0.5010039806365967,0.622568093385214,-0.1910286180618934
2025-10-20 02:59:59.999000+00:00,0.00648286,0.010244355,0.052120786,0.08271931,0.57791024,0.5010340213775635,0.9027237354085603,-0.0721687988485796
2025-10-20 03:59:59.999000+00:00,0.012669351,0.00973586,0.051952492,0.07235315,0.5743262,0.5009044408798218,0.9260700389105059,0.05646487556800781
2025-10-20 04:59:59.999000+00:00,0.0024393245,0.007971659,0.052209847,0.054955438,0.56067663,0.5006869435310364,0.8793774319066148,-0.1059634368568932
2025-10-20 05:59:59.999000+00:00,0.005460362,0.007591635,0.05222403,0.05316713,0.5577893,0.5006645917892456,0.9377431906614786,-0.04081019954588063
2025-10-20 06:59:59.999000+00:00,0.002326674,0.0071481317,0.052320104,0.04788707,0.5543356,0.5005986094474792,0.8949416342412452,-0.09215305953453473
2025-10-20 07:59:59.999000+00:00,-0.0009525027,0.007115178,0.052302867,0.049472973,0.5541044,0.5006184577941895,0.7665369649805448,-0.1542492975755459
2025-10-20 08:59:59.999000+00:00,-0.00085349043,0.0072669163,0.05221453,0.048047647,0.55534375,0.5006005764007568,0.7665369649805448,-0.15552006054623385
2025-10-20 09:59:59.999000+00:00,-0.000994794,0.007399462,0.052212443,0.04698773,0.5563488,0.5005874037742615,0.7276264591439688,-0.16077118025601486
2025-10-20 10:59:59.999000+00:00,-0.002065749,0.0076107755,0.052159123,0.050877187,0.5580056,0.5006359815597534,0.6459143968871596,-0.18551930819853332
2025-10-20 11:59:59.999000+00:00,0.0025029015,0.007933877,0.052081857,0.057859316,0.56053853,0.5007233023643494,0.8793774319066148,-0.10427769389577012
2025-10-20 12:59:59.999000+00:00,-0.00156112,0.008613117,0.051925234,0.061425604,0.5658725,0.5007678270339966,0.6070038910505836,-0.19594012764505178
